"ORDEN
ALFABÉTICO";"ORDEN 
PRESUPUESTAL";DEPARTAMENTO;PROVINCIA;GOBIERNOS LOCALES; PIA ; PIM ;Puntaje de PIM; Certificación ; Compromiso Anual ; Atención de Compromiso Mensual  ; Devengado  ; Girado  ;Avance % ;Puntaje de Avance; Población ;Puntaje de Población;TOTAL;;;;;;;;;;;;
591;1011;HUANUCO;HUAMALIES;100504-300919: MUNICIPALIDAD DISTRITAL DE JACAS GRANDE; S/23,254 ; S/362,854 ;3; S/138,456 ; S/138,456 ; S/24,508 ; S/22,380 ; S/22,380 ;6.2;1; S/5,906 ;2;6;;;;;;;;;;;;
529;1012;HUANCAVELICA;ANGARAES;090307-300823: MUNICIPALIDAD DISTRITAL DE HUANCA HUANCA; S/200,237 ; S/166,237 ;3; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ;6;1; S/1,405 ;2;6;;;;;;;;;;;;
385;1013;CAJAMARCA;SAN IGNACIO;060901-300635: MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO; S/-   ; S/28,399 ;2; S/28,397 ; S/1,822 ; S/1,502 ; S/1,502 ; S/1,502 ;5;1; S/40,171 ;3;6;;;;;;;;;;;;
787;1014;LA LIBERTAD;SANTIAGO DE CHUCO;131007-301203: MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE CHUCA; S/160,767 ; S/414,978 ;3; S/414,977 ; S/219,382 ; S/21,180 ; S/21,180 ; S/21,180 ;5.1;1; S/3,049 ;2;6;;;;;;;;;;;;
269;1015;AREQUIPA;CONDESUYOS;040606-300420: MUNICIPALIDAD DISTRITAL DE RIO GRANDE; S/-   ; S/190,000 ;3; S/13,788 ; S/7,788 ; S/7,788 ; S/7,788 ; S/7,788 ;4.1;1; S/3,451 ;2;6;;;;;;;;;;;;
663;1016;JUNIN;HUANCAYO;120117-301014: MUNICIPALIDAD DISTRITAL DE HUALHUAS; S/-   ; S/242,284 ;3; S/164,049 ; S/156,713 ; S/156,713 ; S/10,000 ; S/10,000 ;4.1;1; S/6,006 ;2;6;;;;;;;;;;;;
537;1017;HUANCAVELICA;CHURCAMPA;090501-300842: MUNICIPALIDAD PROVINCIAL DE CHURCAMPA; S/-   ; S/307,683 ;3; S/307,100 ; S/304,256 ; S/22,710 ; S/10,000 ; S/10,000 ;3.3;1; S/5,493 ;2;6;;;;;;;;;;;;
62;1018;ANCASH;CARHUAZ;020604-300128: MUNICIPALIDAD DISTRITAL DE ANTA; S/-   ; S/348,247 ;3; S/8,000 ; S/8,000 ; S/8,000 ; S/8,000 ; S/8,000 ;2.3;1; S/2,598 ;2;6;;;;;;;;;;;;
276;1019;AREQUIPA;ISLAY;040705-300427: MUNICIPALIDAD DISTRITAL DE MEJIA; S/-   ; S/380,590 ;3; S/361,601 ; S/8,000 ; S/8,000 ; S/8,000 ; S/8,000 ;2.1;1; S/1,240 ;2;6;;;;;;;;;;;;
58;1020;ANCASH;BOLOGNESI;020511-300120: MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA; S/-   ; S/714,466 ;4; S/635,418 ; S/635,418 ; S/35,000 ; S/10,000 ; S/10,000 ;1.4;1; S/444 ;1;6;;;;;;;;;;;;
59;1021;ANCASH;BOLOGNESI;020513-300122: MUNICIPALIDAD DISTRITAL DE PACLLON; S/-   ; S/557,038 ;4; S/557,037 ; S/3,000 ; S/3,000 ; S/3,000 ; S/3,000 ;0.5;1; S/874 ;1;6;;;;;;;;;;;;
238;1022;AREQUIPA;CARAVELI;040304-300371: MUNICIPALIDAD DISTRITAL DE ATIQUIPA; S/50,000 ; S/655,003 ;4; S/2,832 ; S/2,832 ; S/2,832 ; S/2,832 ; S/2,832 ;0.4;1; S/475 ;1;6;;;;;;;;;;;;
51;1023;ANCASH;ANTONIO RAIMONDI;020301-300102: MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN; S/-   ; S/16,580 ;2; S/16,580 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/13,950 ;3;6;;;;;;;;;;;;
128;1024;ANCASH;SANTA;021802-300225: MUNICIPALIDAD DISTRITAL DE CACERES DEL PERU; S/75,000 ; S/497,036 ;3; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/4,816 ;2;6;;;;;;;;;;;;
149;1025;APURIMAC;ABANCAY;030105-300255: MUNICIPALIDAD DISTRITAL DE HUANIPACA; S/596,279 ; S/111,748 ;3; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/2,778 ;2;6;;;;;;;;;;;;
384;1026;CAJAMARCA;JAEN;060812-300634: MUNICIPALIDAD DISTRITAL DE SANTA ROSA; S/100,000 ; S/100,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/10,361 ;3;6;;;;;;;;;;;;
406;1027;CAJAMARCA;SANTA CRUZ;061302-300667: MUNICIPALIDAD DISTRITAL DE ANDABAMBA; S/-   ; S/246,922 ;3; S/240,771 ; S/240,771 ; S/-   ; S/-   ; S/-   ;0;1; S/1,311 ;2;6;;;;;;;;;;;;
421;1028;CUSCO ;CUSCO;080108-300691: MUNICIPALIDAD DISTRITAL DE WANCHAQ; S/10,000 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/61,364 ;4;6;;;;;;;;;;;;
438;1029;CUSCO ;CALCA;080405-300712: MUNICIPALIDAD DISTRITAL DE PISAC; S/-   ; S/1,240 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/11,607 ;3;6;;;;;;;;;;;;
528;1030;HUANCAVELICA;ANGARAES;090302-300818: MUNICIPALIDAD DISTRITAL DE ANCHONGA; S/625,619 ; S/254,194 ;3; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/7,805 ;2;6;;;;;;;;;;;;
563;1031;HUANCAVELICA;TAYACAJA;090715-300881: MUNICIPALIDAD DISTRITAL DE SALCAHUASI; S/-   ; S/105,000 ;3; S/105,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/2,734 ;2;6;;;;;;;;;;;;
638;1032;ICA;CHINCHA;110206-300979: MUNICIPALIDAD DISTRITAL DE GROCIO PRADO; S/-   ; S/42,200 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/29,052 ;3;6;;;;;;;;;;;;
732;1033;JUNIN;CHUPACA;120905-301122: MUNICIPALIDAD DISTRITAL DE HUAMANCACA CHICO; S/-   ; S/20,000 ;2; S/20,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/10,639 ;3;6;;;;;;;;;;;;
747;1034;LA LIBERTAD;ASCOPE;130205-301144: MUNICIPALIDAD DISTRITAL DE PAIJAN; S/-   ; S/29,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/28,894 ;3;6;;;;;;;;;;;;
750;1035;LA LIBERTAD;BOLIVAR;130301-301148: MUNICIPALIDAD PROVINCIAL DE BOLIVAR; S/282,369 ; S/400,000 ;3; S/400,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/5,031 ;2;6;;;;;;;;;;;;
772;1036;LA LIBERTAD;PATAZ;130809-301184: MUNICIPALIDAD DISTRITAL DE PATAZ; S/-   ; S/18,756 ;2; S/18,756 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/10,782 ;3;6;;;;;;;;;;;;
816;1037;LAMBAYEQUE;LAMBAYEQUE;140311-301248: MUNICIPALIDAD DISTRITAL DE SAN JOSE; S/123,901 ; S/43,401 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/17,754 ;3;6;;;;;;;;;;;;
858;1038;LIMA;BARRANCA;150202-301295: MUNICIPALIDAD DISTRITAL DE PARAMONGA; S/1,422 ; S/1,422 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/21,938 ;3;6;;;;;;;;;;;;
869;1039;LIMA;CAÑETE;150509-301319: MUNICIPALIDAD DISTRITAL DE MALA; S/300,000 ; S/22,279 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/33,688 ;3;6;;;;;;;;;;;;
882;1040;LIMA;HUAROCHIRI;150728-301366: MUNICIPALIDAD DISTRITAL DE SANTA EULALIA; S/-   ; S/5,000 ;2; S/5,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/13,305 ;3;6;;;;;;;;;;;;
886;1041;LIMA;HUAURA;150801-301371: MUNICIPALIDAD PROVINCIAL DE HUAURA; S/16,000 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/68,599 ;4;6;;;;;;;;;;;;
922;1042;LORETO;RAMON CASTILLA;160402-301451: MUNICIPALIDAD DISTRITAL DE PEVAS; S/-   ; S/11,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/17,501 ;3;6;;;;;;;;;;;;
1130;1043;SAN MARTIN;BELLAVISTA;220203-301709: MUNICIPALIDAD DISTRITAL DE BAJO BIAVO; S/-   ; S/58,500 ;2; S/54,425 ; S/54,425 ; S/54,425 ; S/-   ; S/-   ;0;1; S/15,041 ;3;6;;;;;;;;;;;;
25;1044;AMAZONAS;LUYA;010507-300049: MUNICIPALIDAD DISTRITAL DE LONGUITA; S/-   ; S/19,500 ;2; S/9,000 ; S/9,000 ; S/9,000 ; S/9,000 ; S/9,000 ;46.2;2; S/883 ;1;5;;;;;;;;;;;;
1152;1045;SAN MARTIN;SAN MARTIN;220902-301760: MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU; S/-   ; S/11,000 ;2; S/5,000 ; S/5,000 ; S/5,000 ; S/5,000 ; S/5,000 ;45.5;2; S/915 ;1;5;;;;;;;;;;;;
1144;1046;SAN MARTIN;PICOTA;220703-301742: MUNICIPALIDAD DISTRITAL DE CASPISAPA; S/-   ; S/64,043 ;2; S/25,892 ; S/25,892 ; S/25,892 ; S/25,892 ; S/25,892 ;40.4;1; S/2,186 ;2;5;;;;;;;;;;;;
880;1047;LIMA;HUAROCHIRI;150722-301360: MUNICIPALIDAD DISTRITAL DE SAN MATEO; S/-   ; S/32,786 ;2; S/13,216 ; S/13,216 ; S/13,216 ; S/13,216 ; S/13,216 ;40.3;1; S/3,918 ;2;5;;;;;;;;;;;;
652;1048;ICA;PISCO;110502-300996: MUNICIPALIDAD DISTRITAL DE HUANCANO; S/-   ; S/65,978 ;2; S/60,978 ; S/26,000 ; S/26,000 ; S/26,000 ; S/26,000 ;39.4;1; S/1,452 ;2;5;;;;;;;;;;;;
999;1049;PIURA;PAITA;200506-301571: MUNICIPALIDAD DISTRITAL DE TAMARINDO; S/-   ; S/26,000 ;2; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ;38.5;1; S/4,923 ;2;5;;;;;;;;;;;;
447;1050;CUSCO ;CANAS;080507-300722: MUNICIPALIDAD DISTRITAL DE QUEHUE; S/-   ; S/73,222 ;2; S/28,000 ; S/28,000 ; S/28,000 ; S/28,000 ; S/28,000 ;38.2;1; S/2,660 ;2;5;;;;;;;;;;;;
616;1051;HUANUCO;YAROWILCA;101101-300953: MUNICIPALIDAD PROVINCIAL DE YAROWILCA - CHAVINILLO; S/-   ; S/55,000 ;2; S/55,000 ; S/20,000 ; S/20,000 ; S/20,000 ; S/20,000 ;36.4;1; S/4,570 ;2;5;;;;;;;;;;;;
941;1052;MOQUEGUA;MARISCAL NIETO;180105-301485: MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL; S/-   ; S/30,000 ;2; S/30,000 ; S/10,815 ; S/10,815 ; S/10,815 ; S/10,815 ;36.1;1; S/1,587 ;2;5;;;;;;;;;;;;
965;1053;PASCO;OXAPAMPA;190305-301526: MUNICIPALIDAD DISTRITAL DE POZUZO; S/11,594 ; S/7,500 ;2; S/3,900 ; S/3,900 ; S/3,900 ; S/2,600 ; S/2,600 ;34.7;1; S/3,216 ;2;5;;;;;;;;;;;;
70;1054;ANCASH;CARLOS FERMIN FITZCARRALD;020703-300138: MUNICIPALIDAD DISTRITAL DE YAUYA; S/90,000 ; S/15,200 ;2; S/5,100 ; S/5,100 ; S/5,100 ; S/5,100 ; S/5,100 ;33.6;1; S/4,180 ;2;5;;;;;;;;;;;;
930;1055;LORETO;DATEM DEL MARAÑON;160705-301442: MUNICIPALIDAD DISTRITAL DE PASTAZA; S/-   ; S/30,000 ;2; S/9,000 ; S/9,000 ; S/9,000 ; S/9,000 ; S/9,000 ;30;1; S/6,440 ;2;5;;;;;;;;;;;;
37;1056;AMAZONAS;RODRIGUEZ DE MENDOZA;010603-300068: MUNICIPALIDAD DISTRITAL DE COCHAMAL; S/123,840 ; S/154,815 ;3; S/45,127 ; S/45,127 ; S/45,127 ; S/45,127 ; S/45,127 ;29.1;1; S/636 ;1;5;;;;;;;;;;;;
382;1057;CAJAMARCA;JAEN;060810-300632: MUNICIPALIDAD DISTRITAL DE SAN FELIPE; S/-   ; S/47,000 ;2; S/13,598 ; S/13,598 ; S/13,598 ; S/13,598 ; S/13,598 ;28.9;1; S/4,740 ;2;5;;;;;;;;;;;;
221;1058;AREQUIPA;AREQUIPA;040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS; S/340,434 ; S/357,066 ;3; S/156,541 ; S/102,541 ; S/102,541 ; S/102,541 ; S/102,541 ;28.7;1; S/650 ;1;5;;;;;;;;;;;;
962;1059;PASCO;DANIEL A CARRION;190207-301520: MUNICIPALIDAD DISTRITAL DE TAPUC; S/-   ; S/35,928 ;2; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ; S/10,000 ;27.8;1; S/1,925 ;2;5;;;;;;;;;;;;
1165;1060;TACNA;TACNA;230106-301783: MUNICIPALIDAD DISTRITAL DE PACHIA; S/-   ; S/12,974 ;2; S/3,605 ; S/3,605 ; S/3,605 ; S/3,605 ; S/3,605 ;27.8;1; S/2,277 ;2;5;;;;;;;;;;;;
199;1061;APURIMAC;GRAU;030711-300327: MUNICIPALIDAD DISTRITAL DE TURPAY; S/-   ; S/431,859 ;3; S/381,198 ; S/116,698 ; S/116,698 ; S/116,698 ; S/116,698 ;27;1; S/640 ;1;5;;;;;;;;;;;;
325;1062;AYACUCHO;PAUCAR DEL SARA SARA;050801-300508: MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA; S/-   ; S/29,620 ;2; S/7,620 ; S/7,620 ; S/7,620 ; S/7,620 ; S/7,620 ;25.7;1; S/9,909 ;2;5;;;;;;;;;;;;
805;1063;LAMBAYEQUE;CHICLAYO;140119-301230: MUNICIPALIDAD DISTRITAL DE PUCALA; S/-   ; S/13,817 ;2; S/3,250 ; S/3,250 ; S/3,250 ; S/3,250 ; S/3,250 ;23.5;1; S/9,022 ;2;5;;;;;;;;;;;;
255;1064;AREQUIPA;CAYLLOMA;040502-300396: MUNICIPALIDAD DISTRITAL DE ACHOMA; S/-   ; S/287,241 ;3; S/61,949 ; S/61,949 ; S/61,949 ; S/61,949 ; S/61,949 ;21.6;1; S/817 ;1;5;;;;;;;;;;;;
331;1065;AYACUCHO;VICTOR FAJARDO;051007-300535: MUNICIPALIDAD DISTRITAL DE COLCA; S/-   ; S/32,810 ;2; S/6,750 ; S/6,750 ; S/6,750 ; S/6,750 ; S/6,750 ;20.6;1; S/1,020 ;2;5;;;;;;;;;;;;
327;1066;AYACUCHO;SUCRE;050908-300525: MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE LARCAY; S/-   ; S/325,540 ;3; S/66,268 ; S/66,268 ; S/66,268 ; S/66,268 ; S/66,268 ;20.4;1; S/814 ;1;5;;;;;;;;;;;;
681;1067;JUNIN;CONCEPCION;120212-301042: MUNICIPALIDAD DISTRITAL DE NUEVE DE JULIO; S/-   ; S/67,490 ;2; S/11,631 ; S/11,631 ; S/11,631 ; S/11,631 ; S/11,631 ;17.2;1; S/2,555 ;2;5;;;;;;;;;;;;
140;1068;ANCASH;SIHUAS;021910-300242: MUNICIPALIDAD DISTRITAL DE SICSIBAMBA; S/-   ; S/41,701 ;2; S/28,074 ; S/6,110 ; S/6,110 ; S/6,110 ; S/6,110 ;14.7;1; S/1,502 ;2;5;;;;;;;;;;;;
456;1069;CUSCO ;CHUMBIVILCAS;080702-300733: MUNICIPALIDAD DISTRITAL DE CAPACMARCA; S/-   ; S/24,000 ;2; S/3,500 ; S/3,500 ; S/3,500 ; S/3,500 ; S/3,500 ;14.6;1; S/4,119 ;2;5;;;;;;;;;;;;
689;1070;JUNIN;JAUJA;120402-301053: MUNICIPALIDAD DISTRITAL DE ACOLLA; S/50,000 ; S/35,403 ;2; S/35,402 ; S/35,402 ; S/35,402 ; S/5,100 ; S/5,100 ;14.4;1; S/6,093 ;2;5;;;;;;;;;;;;
167;1071;APURIMAC;ANTABAMBA;030303-300281: MUNICIPALIDAD DISTRITAL DE HUAQUIRCA; S/450,000 ; S/35,000 ;2; S/5,000 ; S/5,000 ; S/5,000 ; S/5,000 ; S/5,000 ;14.3;1; S/2,049 ;2;5;;;;;;;;;;;;
1117;1072;PUNO;SANDIA;211209-301693: MUNICIPALIDAD DISTRITAL DE ALTO INAMBARI; S/223,888 ; S/5,047 ;2; S/701 ; S/701 ; S/701 ; S/701 ; S/701 ;13.9;1; S/7,480 ;2;5;;;;;;;;;;;;
712;1073;JUNIN;SATIPO;120605-301094: MUNICIPALIDAD DISTRITAL PAMPA HERMOSA; S/-   ; S/40,712 ;2; S/4,500 ; S/4,500 ; S/4,500 ; S/4,500 ; S/4,500 ;11.1;1; S/3,654 ;2;5;;;;;;;;;;;;
122;1074;ANCASH;RECUAY;021703-300216: MUNICIPALIDAD DISTRITAL DE COTAPARACO; S/-   ; S/135,526 ;3; S/135,524 ; S/22,474 ; S/22,474 ; S/12,804 ; S/12,804 ;9.4;1; S/394 ;1;5;;;;;;;;;;;;
124;1075;ANCASH;RECUAY;021705-300218: MUNICIPALIDAD DISTRITAL DE LLACLLIN; S/-   ; S/152,777 ;3; S/13,500 ; S/13,500 ; S/13,500 ; S/13,500 ; S/13,500 ;8.8;1; S/855 ;1;5;;;;;;;;;;;;
359;1076;CAJAMARCA;CONTUMAZA;060508-300604: MUNICIPALIDAD DISTRITAL DE YONAN; S/-   ; S/89,278 ;2; S/6,000 ; S/6,000 ; S/6,000 ; S/6,000 ; S/6,000 ;6.7;1; S/6,993 ;2;5;;;;;;;;;;;;
946;1077;MOQUEGUA;GENERAL SANCHEZ CERRO;180208-301494: MUNICIPALIDAD DISTRITAL DE PUQUINA; S/-   ; S/17,991 ;2; S/1,179 ; S/1,179 ; S/1,179 ; S/1,179 ; S/1,179 ;6.6;1; S/2,376 ;2;5;;;;;;;;;;;;
666;1078;JUNIN;HUANCAYO;120122-301018: MUNICIPALIDAD DISTRITAL DE INGENIO; S/-   ; S/11,550 ;2; S/1,550 ; S/1,550 ; S/1,550 ; S/350 ; S/350 ;3;1; S/2,448 ;2;5;;;;;;;;;;;;
31;1079;AMAZONAS;LUYA;010515-300057: MUNICIPALIDAD DISTRITAL DE PROVIDENCIA; S/-   ; S/1,563 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,389 ;2;5;;;;;;;;;;;;
55;1080;ANCASH;BOLOGNESI;020508-300117: MUNICIPALIDAD DISTRITAL DE HUALLANCA; S/-   ; S/51,234 ;2; S/51,233 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,110 ;2;5;;;;;;;;;;;;
80;1081;ANCASH; HUARAZ;020106-300090: MUNICIPALIDAD DISTRITAL DE JANGAS; S/-   ; S/44,000 ;2; S/44,000 ; S/10,000 ; S/10,000 ; S/-   ; S/-   ;0;1; S/5,206 ;2;5;;;;;;;;;;;;
107;1082;ANCASH;MARISCAL LUZURIAGA;021308-300188: MUNICIPALIDAD DISTRITAL DE MUSGA; S/39,780 ; S/39,780 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,036 ;2;5;;;;;;;;;;;;
130;1083;ANCASH;SANTA;021806-300229: MUNICIPALIDAD DISTRITAL DE NEPEÑA; S/2,785,070 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/14,846 ;3;5;;;;;;;;;;;;
147;1084;APURIMAC;ABANCAY;030102-300252: MUNICIPALIDAD DISTRITAL DE CHACOCHE; S/5,000 ; S/15,878 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,437 ;2;5;;;;;;;;;;;;
158;1085;APURIMAC;ANDAHUAYLAS;030212-300271: MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CACHI; S/-   ; S/25,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/3,000 ;2;5;;;;;;;;;;;;
248;1086;AREQUIPA;CASTILLA;040405-300385: MUNICIPALIDAD DISTRITAL DE CHILCAYMARCA; S/265,267 ; S/3,500 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,034 ;2;5;;;;;;;;;;;;
257;1087;AREQUIPA;CAYLLOMA;040504-300398: MUNICIPALIDAD DISTRITAL DE CALLALLI; S/-   ; S/29,900 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,357 ;2;5;;;;;;;;;;;;
261;1088;AREQUIPA;CAYLLOMA;040509-300403: MUNICIPALIDAD DISTRITAL DE ICHUPAMPA; S/-   ; S/271,900 ;3; S/231,808 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/572 ;1;5;;;;;;;;;;;;
274;1089;AREQUIPA;ISLAY;040703-300425: MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA; S/-   ; S/33,372 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/7,129 ;2;5;;;;;;;;;;;;
307;1090;AYACUCHO;LUCANAS;050606-300484: MUNICIPALIDAD DISTRITAL DE CHIPAO; S/8,000 ; S/8,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/2,443 ;2;5;;;;;;;;;;;;
312;1091;AYACUCHO;LUCANAS;050619-300497: MUNICIPALIDAD DISTRITAL DE SANCOS; S/-   ; S/30,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/4,869 ;2;5;;;;;;;;;;;;
317;1092;AYACUCHO;PARINACOCHAS;050708-300507: MUNICIPALIDAD DISTRITAL DE UPAHUACHO; S/-   ; S/1,347 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,089 ;2;5;;;;;;;;;;;;
347;1093;CAJAMARCA;CELENDIN;060312-300577: MUNICIPALIDAD DISTRITAL DE LA LIBERTAD DE PALLAN; S/-   ; S/8,424 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/6,884 ;2;5;;;;;;;;;;;;
399;1094;CAJAMARCA;SAN MIGUEL;061109-300657: MUNICIPALIDAD DISTRITAL DE NIEPOS; S/-   ; S/56,951 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/3,276 ;2;5;;;;;;;;;;;;
402;1095;CAJAMARCA;SAN MIGUEL;061113-300661: MUNICIPALIDAD DISTRITAL DE UNION AGUA BLANCA; S/-   ; S/5,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/3,128 ;2;5;;;;;;;;;;;;
405;1096;CAJAMARCA;SAN PABLO;061203-300664: MUNICIPALIDAD DISTRITAL DE SAN LUIS; S/-   ; S/218,985 ;3; S/218,985 ; S/218,985 ; S/-   ; S/-   ; S/-   ;0;1; S/922 ;1;5;;;;;;;;;;;;
424;1097;CUSCO ;ACOMAYO;080205-300696: MUNICIPALIDAD DISTRITAL DE POMACANCHI; S/-   ; S/88,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/7,598 ;2;5;;;;;;;;;;;;
466;1098;CUSCO ;ESPINAR;080805-300744: MUNICIPALIDAD DISTRITAL DE PALLPATA; S/-   ; S/29,290 ;2; S/27,995 ; S/27,995 ; S/-   ; S/-   ; S/-   ;0;1; S/5,111 ;2;5;;;;;;;;;;;;
470;1099;CUSCO ;LA CONVENCION;080904-300751: MUNICIPALIDAD DISTRITAL DE MARANURA; S/200,000 ; S/10,000 ;2; S/10,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/5,209 ;2;5;;;;;;;;;;;;
514;1100;HUANCAVELICA;HUANCAVELICA;090112-300803: MUNICIPALIDAD DISTRITAL DE MOYA; S/-   ; S/180,230 ;3; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/911 ;1;5;;;;;;;;;;;;
516;1101;HUANCAVELICA;HUANCAVELICA;090115-300806: MUNICIPALIDAD DISTRITAL DE PILCHACA; S/108,534 ; S/408,807 ;3; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/517 ;1;5;;;;;;;;;;;;
560;1102;HUANCAVELICA;TAYACAJA;090710-300877: MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO; S/150,990 ; S/26,350 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,479 ;2;5;;;;;;;;;;;;
585;1103;HUANUCO;DOS DE MAYO;100316-300907: MUNICIPALIDAD DISTRITAL DE QUIVILLA; S/-   ; S/9,000 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,094 ;2;5;;;;;;;;;;;;
664;1104;JUNIN;HUANCAYO;120119-301015: MUNICIPALIDAD DISTRITAL DE HUANCAN; S/10,100 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/29,996 ;3;5;;;;;;;;;;;;
665;1105;JUNIN;HUANCAYO;120121-301017: MUNICIPALIDAD DISTRITAL DE HUAYUCACHI; S/14,000 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/10,925 ;3;5;;;;;;;;;;;;
668;1106;JUNIN;HUANCAYO;120125-301020: MUNICIPALIDAD DISTRITAL DE PILCOMAYO; S/24,000 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/24,039 ;3;5;;;;;;;;;;;;
670;1107;JUNIN;HUANCAYO;120129-301024: MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN; S/20,000 ; S/-   ;1; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/18,684 ;3;5;;;;;;;;;;;;
676;1108;JUNIN;CONCEPCION;120205-301035: MUNICIPALIDAD DISTRITAL DE COCHAS; S/6,225 ; S/4,225 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/1,971 ;2;5;;;;;;;;;;;;
717;1109;JUNIN;TARMA;120702-301099: MUNICIPALIDAD DISTRITAL DE ACOBAMBA; S/-   ; S/3,750 ;2; S/-   ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/9,387 ;2;5;;;;;;;;;;;;
727;1110;JUNIN;YAULI;120807-301114: MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN; S/-   ; S/35,000 ;2; S/35,000 ; S/35,000 ; S/-   ; S/-   ; S/-   ;0;1; S/1,003 ;2;5;;;;;;;;;;;;
731;1111;JUNIN;CHUPACA;120902-301119: MUNICIPALIDAD DISTRITAL DE AHUAC; S/-   ; S/19,717 ;2; S/15,000 ; S/-   ; S/-   ; S/-   ; S/-   ;0;1; S/6,745 ;2;5;;;;;;;;;;;;
